ProductCategory,Region,CustomerSegment,IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,SalesRevenue
Electronics,East,Low Income,Yes,600.0662705158344,223.17772149993215,0.7957246963333848,296.1309890732394,3.328333448860667,96.35712816868735,26,1676.7094076433043
Toys,East,Middle Income,No,532.36984420149,235.85822638469014,2.3962010326653633,283.1264768154302,3.135194798712422,106.21118567729394,11,1660.5979105998638
Electronics,North,Low Income,Yes,629.0213811994245,175.59477647233274,0.7714495888404643,388.78415485218795,5.0355937302330736,74.41828708397445,87,2817.616339195805
Electronics,West,High Income,No,370.9648915255658,241.50671996893027,0.751785646272104,387.1046466920288,3.908764259748247,104.18463455811487,2,1521.3301387177298
Clothing,South,High Income,No,621.1668486010926,256.66673940739685,2.3832251299834493,442.48943925914426,3.38128877663548,82.04746916445477,83,2388.3251063140788
Clothing,South,Middle Income,No,345.15425432317284,139.30209408618697,2.03311576386874,247.88705679948697,3.7189380317786496,106.24874924632431,93,2044.1834932067488
Electronics,East,Middle Income,Yes,471.1827853845133,185.1563710321297,1.742420170613091,334.378686471207,4.018330514195718,143.1702393382674,40,2090.950067396176
Furniture,South,Low Income,Yes,541.2782752823927,258.7511790980419,1.475039501273263,301.5206776445881,3.8106525987655737,97.5827306225214,4,1866.9251093746361
Clothing,South,Low Income,No,518.6013378199094,167.52221500735573,1.380397991302373,327.0652665396279,3.3665791128665052,78.4273292488295,80,2315.3671252163085
Toys,West,Low Income,Yes,606.0592335982367,226.438126359167,1.1745869875028307,209.24950593720743,3.5503841597097145,104.74167440056223,37,2004.0546756118674
Clothing,East,Low Income,Yes,317.3339982990776,200.42880010012155,1.358478412862292,187.80213324518303,4.592858204794574,109.48420224964609,61,2036.1348292675113
Clothing,West,High Income,No,514.1007479699036,216.54396607117542,1.476292309484639,296.78270910169584,3.2986435216511354,81.26154033026077,91,2445.1786812293217
Toys,North,High Income,No,619.9642032783947,201.95281513461057,0.8127750540302892,232.59899280207242,3.0015145572146835,65.6303994765884,5,1645.9572341598478
Electronics,North,Middle Income,Yes,505.92942270720965,237.3085492282136,1.089885742013772,375.056609644103,3.806022593324632,81.32281264942534,15,1588.0428908373879
Toys,North,Low Income,No,385.7660320233298,148.9241432068061,0.44404087556790217,179.94581061131203,3.0341418099302495,99.03296633045323,87,2070.533793961391
Electronics,East,Low Income,No,600.7507394826653,154.33383779388566,1.5389637260501567,186.54392902029758,3.5451132978280993,90.89372912741585,67,2267.812091022474
Electronics,South,Middle Income,No,435.16897298563043,273.2256775133428,1.5390506005421634,266.66700198009147,3.3740314007934495,121.5498790071164,82,2368.019673016772
Electronics,East,Low Income,Yes,417.56769879371217,305.0181639992659,2.3892577181325896,176.95399952536715,3.3784056792671793,110.34226147370964,26,1658.4441313727248
Toys,East,Low Income,Yes,404.9864247116493,199.72902806868188,1.6877774610162795,434.08025056778627,4.034764892185901,102.03971377925512,6,1534.7366981516932
Electronics,South,Low Income,Yes,480.1314887051037,285.7633021075855,1.2219789665423109,285.3666100850966,4.128528484821934,65.10081561445823,44,2032.924136670096
Furniture,West,Low Income,No,518.3060220372871,161.41126764932386,1.3998224991501336,251.77594357087787,3.597049178970563,112.6080481171173,58,2281.5896559223297
Toys,North,Low Income,Yes,373.08999452969204,173.42070582570216,1.7434111562555508,337.43712205010564,3.952808925347249,139.58354535418138,81,2265.702930092023
Furniture,West,Middle Income,No,393.6354123270056,272.87437558726856,1.613806313272501,370.70788288165943,3.572139682623156,117.24612768829056,46,1947.0645769440407
Electronics,North,Low Income,Yes,430.5517124137782,240.20532643116792,1.789142959605799,316.5567120867429,4.200419318751549,86.84610675876391,42,1921.2846293693276
Clothing,East,Middle Income,Yes,404.50113521133596,280.3213548966129,1.6885223867689674,294.55268056863497,3.2611681549981864,97.27295280668055,48,1870.507111095767
Electronics,North,Low Income,No,503.675822654943,223.42778845295024,1.3736778674049996,221.32216602366952,4.08262032355936,109.1816011700474,27,1968.589141221933
Furniture,East,High Income,Yes,536.1221596400881,149.37269617428626,1.2321033544635003,350.47274551369753,4.1205402980876755,127.73322405287885,20,1737.304580886488
Furniture,West,High Income,No,522.3873810266593,211.17886787513385,1.205218898020017,413.3362472148957,5.167989584926435,85.88497730309635,70,2444.7987007693355
Toys,East,High Income,Yes,522.5331888747803,260.1001269234005,1.0373643576889706,282.4224196106167,3.1227784533713163,90.68971710199713,35,1825.70407631859
Clothing,West,High Income,Yes,667.0991715288611,193.3632398676914,0.9589403581127373,232.0971599751183,5.327880224456333,99.13666892101502,76,2619.0466469587273
Toys,South,Middle Income,No,542.3683599627155,185.67832407471406,2.4192319654312375,314.51966140005555,4.378342305294328,97.38634576815622,48,2216.4908762355826
Furniture,South,Middle Income,No,578.3964247889247,224.19267014820613,1.5623550758230278,300.2119915200444,4.9136573530703345,115.84719141282326,67,2645.924629900747
Electronics,South,Low Income,No,458.5384250223027,172.02468672274026,1.4223492744458328,202.69180939407676,4.452632569626128,105.24595373340729,68,2291.4907462874694
Clothing,East,High Income,Yes,594.4006142661491,214.77502415567503,1.2520578419135469,259.78490406336306,3.5282298954858353,72.0564648559494,52,2361.334229413262
Electronics,South,Middle Income,Yes,453.7647476206678,203.17507323357285,1.7144395546654665,443.078861438261,4.328920003244505,86.86435930382247,68,2237.8800341392575
Electronics,North,Low Income,Yes,541.144832758859,175.47927696257898,2.1018319430280368,192.1956106312723,3.6671736302725058,87.44005454111796,4,1518.3068349713399
Clothing,West,Low Income,No,362.8633131817618,249.0368615933707,1.86163223812787,244.75037172604576,3.955927662154028,55.701665910205506,39,1940.7370153357656
Toys,West,Middle Income,No,516.6234131988122,232.2993969475387,1.9607945436557552,224.10293003809898,3.412657453022717,118.59273345436712,21,1712.3326352636338
Electronics,North,High Income,No,402.4619764830662,182.31647078566868,1.2067356089080106,231.17601262467085,3.6606511694311865,102.64850085345473,66,2090.8172420154724
Furniture,East,Low Income,Yes,593.6035654483908,199.25193675299633,1.4979353791083103,264.3618884672385,4.448488269152801,89.18641314444045,16,1909.2191799710315
Electronics,East,High Income,Yes,587.5876461998785,186.43622000760814,1.2133109440705203,335.87056811690076,4.218978253424479,118.05220315870378,7,1706.9188588538557
Clothing,West,High Income,No,453.3372612440907,168.06761803785238,1.553515699401621,404.6850024496905,4.512115116963609,106.02658806347002,83,2499.2146446865554
Clothing,South,High Income,Yes,704.9574928624539,115.0865163796482,2.136295504029105,316.26572751426534,3.3010939987576835,74.27757676076855,97,2487.6683739098034
Clothing,East,Low Income,No,471.4121703806525,175.80861278219638,1.7197019224519208,245.24945430691722,3.064779555285322,112.19184912412845,9,1443.774949838883
Toys,East,High Income,Yes,338.79810993274725,168.79862508421886,2.313357182998026,423.193211671226,4.550857856084557,127.45926027846355,17,1620.0431040405233
Electronics,North,Low Income,Yes,422.088202963732,205.74453539176795,1.3557381947749292,134.51491831966638,4.513836434843975,97.20206489965096,91,2715.0496512167447
Toys,North,High Income,No,395.5858977642149,222.03494007641228,1.0965194729914765,353.8782522249726,4.1057687226458555,98.65901614331204,97,2370.9038598261113
Toys,South,Low Income,Yes,537.9602101786254,159.89076650985575,1.7560642433471396,217.85931047769628,4.209612824375512,102.15520348225304,12,1738.5530353779209
Clothing,East,High Income,Yes,376.46369733275475,218.67486808635027,1.5594291816114094,295.9261458029042,4.432519072565431,75.64211446767476,57,2136.9969771107326
Clothing,East,Middle Income,No,446.07859841937545,152.18771085666626,1.6613511265823337,345.047994204058,4.090762046294074,102.82839497143387,45,1860.2279117001701
Toys,North,High Income,No,531.455217053677,193.73537421807725,1.5866100814832491,171.5699112226815,4.268333624051203,82.17005281103397,11,1778.9912774527531
Electronics,East,High Income,Yes,513.8645894711802,169.87904496695833,1.257782813324262,311.33230546008144,4.407411360124053,99.86948755158325,13,1833.107811887639
Furniture,West,Low Income,No,498.73561876582204,237.3086819039522,1.5978680238849998,317.4781654330822,3.9532427518242717,103.31783061482116,31,1634.4141464745157
Toys,North,Low Income,Yes,512.6000519044068,205.8386549997299,1.9866852679145854,416.98701457306885,3.827202554964774,110.61579394502039,77,2242.1884217335037
Electronics,South,High Income,No,462.94999024923453,194.49160370841105,2.038053853950977,517.2119453778014,4.191026517879769,111.35114820822804,26,1720.2665017500153
Clothing,North,Middle Income,Yes,339.62479443336696,168.73751199425575,1.2552417004073142,175.7624155409957,5.132307015378916,81.44616274335883,63,2415.5906637869402
Clothing,East,Middle Income,Yes,460.3161779255355,183.55793458117304,1.6155029658652424,413.3722947066027,3.5761581788742824,103.75226742833657,31,1754.9803079976516
Electronics,South,Low Income,No,546.8749784315286,291.4530406163026,2.238555541440794,296.969581268819,3.7846299206230736,119.12182126366444,22,1974.2730353791028
Furniture,North,Middle Income,Yes,486.30650113905955,174.9457939638727,1.2660546254702378,235.31430086943215,3.1217946468077233,76.93233201790044,6,1429.5911826248525
Clothing,West,High Income,Yes,539.1488373130501,223.97034587982418,1.1752768002837242,329.52425362041345,4.21740169846149,134.9020654268385,20,1875.2182478318637
Clothing,West,Low Income,No,441.32169704905147,194.36768415561556,1.8972014819844354,195.8166883450942,3.7350331041279166,80.55159348138034,85,2422.6243329119384
Clothing,North,High Income,No,599.4336079877928,222.5412657287019,1.8094796034902394,200.5909892956778,3.29983382760772,132.54885906329906,10,1790.2907849090864
Electronics,West,Low Income,Yes,244.3682132528666,241.84879363466194,1.0815119591339444,161.187308941473,3.968204757383223,80.9032380639295,83,2356.847747795976
Toys,West,Low Income,No,514.1440512923355,182.3010753339462,0.8002697015212442,343.68712080985836,4.747315782525136,98.87559202291676,35,1956.2026218414708
Clothing,West,Low Income,No,634.8880347121278,235.48867132225615,1.6057780511481736,326.16094600154497,3.8239870093678596,96.14190147954302,26,2018.8326460446067
Toys,South,Low Income,Yes,649.7698516041463,337.83197385029194,1.2907014510675368,234.84930439516933,3.869742983028812,72.66391209775031,71,2571.1818747962866
Furniture,West,Middle Income,Yes,476.81738307575245,228.37699970958525,0.6579618726857932,421.88814509533177,4.727853464118146,113.96387399759912,37,2053.4223333507016
Clothing,West,High Income,No,367.3801844357116,280.6790732299898,1.1563987380757677,246.9635448132159,3.997495897718963,114.99068764528782,8,1502.2315390874746
Clothing,West,High Income,No,636.6472842343359,224.0523000053307,1.8013049075172876,402.6391675316458,3.3961798482976286,112.39482775013084,5,1648.3022663799507
Furniture,South,High Income,No,494.81348331944395,153.4019188901247,1.4242946445445026,309.7664701626833,4.344499594681285,95.0304275227006,44,1890.2876200681856
Clothing,North,Low Income,Yes,484.1030460730119,213.78469986264918,2.2830520225093305,245.89053415909626,4.562296647361579,85.96487385129562,92,2814.261625583201
Toys,East,Middle Income,Yes,410.71453591222695,183.48081018950344,0.4563812947906303,290.801487740141,3.899812408117843,121.98312965712505,67,1874.1471727273931
Electronics,West,High Income,Yes,375.0112519141743,170.2029651341213,2.1689961857435742,199.70059688830474,4.065246509857684,104.26887997733901,72,2321.5108058109304
Toys,North,Middle Income,Yes,556.3863168924354,196.3707394798857,1.3280483101169058,317.3386690435417,3.344406083241574,84.87426701049344,79,2451.348734429084
Electronics,West,Low Income,Yes,566.9871454758661,192.2624960635624,1.2557893320218099,302.4440063490969,3.5647063365815415,104.2907404567302,91,2655.353532948709
Electronics,South,High Income,Yes,520.1544001799422,147.00375471035696,0.7244030816758735,342.195796889368,3.8334801968764363,66.50594225103734,49,1889.181666043196
Toys,North,Middle Income,Yes,423.5954218406157,335.42307923598963,1.7325409245713796,370.33219144677906,4.038465302602693,102.15573345575132,36,1928.4929868881427
Toys,South,Low Income,No,393.500117489085,240.39354572360983,0.586619003003213,309.24926214825643,3.6901261353695376,113.11548350577755,80,2133.100226848173
Toys,West,Middle Income,No,356.7751344780107,212.21951229210575,1.9089518222989588,181.894267617803,3.81461036764579,96.41183212670282,26,1839.77337582278
Toys,West,High Income,Yes,443.9454823922027,204.49400556254864,0.7433179674791194,374.58906659784384,3.9380914534082976,114.21813619559768,45,1842.041182822649
Furniture,South,High Income,Yes,399.4146435251036,260.1174309810948,0.8221470198815447,301.17311734237325,3.500987196837521,116.26440944335582,61,1936.722587892109
Clothing,East,Low Income,Yes,329.0690304708954,303.77851811547464,0.9043926916586591,148.47499111492996,3.8655995512712926,105.50631113493546,44,2006.1497956233036
Electronics,South,Low Income,No,565.1345012353048,234.25426860062873,1.1420250163032513,324.7691843171711,4.5779699831053335,135.36140002920783,4,1817.952670898921
Toys,West,Low Income,Yes,368.0936138515033,206.05963523921605,1.9710379705497503,330.8099179126629,3.7019888017504066,127.07911530235764,76,2161.4714995899035
Toys,South,Middle Income,No,598.3922681430734,273.63220359888084,2.251978266810827,271.32162872557393,3.549534527575316,112.5466528842843,81,2492.571222167522
Toys,East,Middle Income,No,539.4071710113463,207.11796214679305,1.1937032255299864,284.17305145303067,5.0425622306385165,107.10255449207233,58,2513.613022579265
Furniture,South,Middle Income,No,529.43411876184,221.76574048125508,1.4767184493469672,252.37879108826365,4.1128012458596235,94.87258792880979,26,1969.9458233259356
Toys,East,Low Income,No,666.5309046060091,250.05054600159187,1.7449586545362556,333.2901343612502,3.61358083894541,87.0567455651688,95,2705.3892571467563
Toys,East,High Income,No,371.41973659354755,180.676043106287,1.3353438181330473,311.19931079943024,4.321750268298595,115.94971539153946,79,2071.1167366878917
Toys,South,High Income,Yes,587.3771996048796,96.20828012970513,1.7253788136464983,227.3417039767117,4.128053622535359,96.01693677967873,98,2770.5519380860555
Clothing,South,Middle Income,Yes,470.23574269785706,178.24598873349905,1.4979602642479843,429.43764630305964,3.7149068324259527,79.71818123644593,29,1585.42891946841
Furniture,North,Middle Income,No,757.107015662954,238.6500464689693,1.3732700606217343,246.73575445392333,3.975524091845929,83.95682180570901,9,2068.891345818787
